SRA run,Habitat,AvgSpotLen,Bioproject,Instrument,Country,Continent,Geographic coordinates,Latitude,Longitude
SRR7151512,Peatlands,299,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR7151529,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151527,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151490,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151491,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151697,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0474 E,68.3535,19.0474
SRR7151541,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151675,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151503,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR7151731,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0468 E,68.3534,19.0468
SRR7151578,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151591,Peatlands,200,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0467 E,68.3534,19.0467
SRR7151542,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151492,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151676,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151574,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0469 E,68.3533,19.0469
SRR7151573,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0469 E,68.3533,19.0469
SRR7151594,Peatlands,200,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0466 E,68.3533,19.0466
SRR7151524,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0473 E,68.3534,19.0473
SRR7151602,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0474 E,68.3535,19.0474
SRR7151536,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151605,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0474 E,68.3535,19.0474
SRR7151641,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151666,Peatlands,200,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151604,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0468 E,68.3534,19.0468
SRR7151633,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151674,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151597,Peatlands,200,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151639,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0474 E,68.3535,19.0474
SRR7151607,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR7151635,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151669,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0476 E,68.3534,19.0476
SRR7151645,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151634,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151540,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151659,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0469 E,68.3533,19.0469
SRR7151673,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151644,Peatlands,200,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0468 E,68.3534,19.0468
SRR7151627,Peatlands,200,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0472 E,68.3534,19.0472
SRR7151670,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0476 E,68.3534,19.0476
SRR7151608,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR7151671,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0476 E,68.3534,19.0476
SRR7151575,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151537,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151609,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0468 E,68.3534,19.0468
SRR7151603,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0468 E,68.3534,19.0468
SRR7151648,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151577,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151606,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0468 E,68.3534,19.0468
SRR7151665,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR7151610,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR7151672,Peatlands,202,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3534 N 19.0476 E,68.3534,19.0476
SRR7151668,Peatlands,200,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3535 N 19.0471 E,68.3535,19.0471
SRR7151720,Peatlands,200,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0468 E,68.3533,19.0468
SRR7151664,Peatlands,200,PRJNA386568,Illumina HiSeq 2500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151576,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0469 E,68.3533,19.0469
SRR7151643,Peatlands,200,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0467 E,68.3534,19.0467
SRR7151499,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151544,Peatlands,200,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0468 E,68.3534,19.0468
SRR7151522,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151495,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151535,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151494,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151534,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151533,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151530,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151498,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151493,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151531,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151727,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR7151730,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR7151508,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR7151729,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR7151570,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0468 E,68.3534,19.0468
SRR7151571,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0468 E,68.3534,19.0468
SRR7151568,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0468 E,68.3534,19.0468
SRR7151732,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0468 E,68.3534,19.0468
SRR7151572,Peatlands,252,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0468 E,68.3534,19.0468
SRR23247698,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353362 N 19.047517 E,68.353362,19.047517
SRR23247733,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353280 N 19.047198 E,68.35328,19.047198
SRR23247692,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353320 N 19.046772 E,68.35332,19.046772
SRR23247697,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353362 N 19.047517 E,68.353362,19.047517
SRR23247702,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353292 N 19.047535 E,68.353292,19.047535
SRR23247742,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.35 N 19.05 E,68.35,19.05
SRR23247708,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353290 N 19.047453 E,68.35329,19.047453
SRR23247678,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.35343 N 19.04718 E,68.35343,19.04718
SRR23247677,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353448 N 19.047268 E,68.353448,19.047268
SRR23247675,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353448 N 19.047268 E,68.353448,19.047268
SRR23247709,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353457 N 19.047345 E,68.353457,19.047345
SRR23247741,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.35 N 19.05 E,68.35,19.05
SRR23247691,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353320 N 19.046772 E,68.35332,19.046772
SRR23247687,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353265 N 19.046653 E,68.353265,19.046653
SRR23247699,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353362 N 19.047517 E,68.353362,19.047517
SRR23247771,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353343 N 19.046823 E,68.353343,19.046823
SRR23247727,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3531982 N 19.047620 E,68.3531982,19.04762
SRR23247716,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353303 N 19.046818 E,68.353303,19.046818
SRR23247724,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3531982 N 19.047620 E,68.3531982,19.04762
SRR23247721,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.35330 N 19.04703 E,68.3533,19.04703
SRR23247705,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353290 N 19.047453 E,68.35329,19.047453
SRR23247738,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353288 N 19.047562 E,68.353288,19.047562
SRR23247667,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353325 N 19.047537 E,68.353325,19.047537
SRR23247704,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353292 N 19.047535 E,68.353292,19.047535
SRR23247684,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353288 N 19.047562 E,68.353288,19.047562
SRR23247701,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353292 N 19.047535 E,68.353292,19.047535
SRR23247714,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.35338 N 19.04687 E,68.35338,19.04687
SRR23247752,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353343 N 19.046823 E,68.353343,19.046823
SRR23247782,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353343 N 19.046823 E,68.353343,19.046823
SRR23247749,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353370 N 19.046680 E,68.35337,19.04668
SRR23247700,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353292 N 19.047535 E,68.353292,19.047535
SRR23247729,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3531982 N 19.047620 E,68.3531982,19.04762
SRR23247686,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353265 N 19.046653 E,68.353265,19.046653
SRR23247726,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3531982 N 19.047620 E,68.3531982,19.04762
SRR23247750,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353370 N 19.046680 E,68.35337,19.04668
SRR23247744,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353370 N 19.046680 E,68.35337,19.04668
SRR23247717,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353303 N 19.046818 E,68.353303,19.046818
SRR23247703,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353292 N 19.047535 E,68.353292,19.047535
SRR23247737,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353288 N 19.047562 E,68.353288,19.047562
SRR23247713,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.35338 N 19.04687 E,68.35338,19.04687
SRR23247693,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353362 N 19.047517 E,68.353362,19.047517
SRR23247735,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353288 N 19.047562 E,68.353288,19.047562
SRR23247679,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.35343 N 19.04718 E,68.35343,19.04718
SRR23247668,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353325 N 19.047537 E,68.353325,19.047537
SRR23247739,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353288 N 19.047562 E,68.353288,19.047562
SRR23247747,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353370 N 19.046680 E,68.35337,19.04668
SRR23247748,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353370 N 19.046680 E,68.35337,19.04668
SRR23247683,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.35338 N 19.04687 E,68.35338,19.04687
SRR23247736,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353288 N 19.047562 E,68.353288,19.047562
SRR23247689,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353320 N 19.046772 E,68.35332,19.046772
SRR23247712,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.35338 N 19.04687 E,68.35338,19.04687
SRR23247715,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353303 N 19.046818 E,68.353303,19.046818
SRR23247731,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.353280 N 19.047198 E,68.35328,19.047198
SRR23247665,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353325 N 19.047537 E,68.353325,19.047537
SRR23247664,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353317 N 19.047540 E,68.353317,19.04754
SRR23247757,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353253 N 19.047523 E,68.353253,19.047523
SRR23247792,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353315 N 19.047507 E,68.353315,19.047507
SRR23247754,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.353283 N 19.047553 E,68.353283,19.047553
SRR23247662,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353317 N 19.047540 E,68.353317,19.04754
SRR23247666,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353325 N 19.047537 E,68.353325,19.047537
SRR23247663,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353317 N 19.047540 E,68.353317,19.04754
SRR23247690,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353320 N 19.046772 E,68.35332,19.046772
SRR23247734,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353280 N 19.047198 E,68.35328,19.047198
SRR23247728,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3531982 N 19.047620 E,68.3531982,19.04762
SRR23247778,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.353408 N 19.046727 E,68.353408,19.046727
SRR23247753,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.353283 N 19.047553 E,68.353283,19.047553
SRR23247761,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.353253 N 19.047523 E,68.353253,19.047523
SRR23247660,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353315 N 19.047507 E,68.353315,19.047507
SRR23247787,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353237 N 19.047013 E,68.353237,19.047013
SRR23247756,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353283 N 19.047553 E,68.353283,19.047553
SRR23247790,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353237 N 19.047013 E,68.353237,19.047013
SRR23247762,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.353170 N 19.047407 E,68.35317,19.047407
SRR23247764,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.353170 N 19.047407 E,68.35317,19.047407
SRR23247763,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353170 N 19.047407 E,68.35317,19.047407
SRR23247788,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.353237 N 19.047013 E,68.353237,19.047013
SRR23247785,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353345 N 19.046740 E,68.353345,19.04674
SRR23247775,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.354513 N 19.046597 E,68.354513,19.046597
SRR23247765,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.353170 N 19.047407 E,68.35317,19.047407
SRR23247780,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.353408 N 19.046727 E,68.353408,19.046727
SRR23247786,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353345 N 19.046740 E,68.353345,19.04674
SRR23247789,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353237 N 19.047013 E,68.353237,19.047013
SRR23247783,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.353345 N 19.046740 E,68.353345,19.04674
SRR23247707,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.354490 N 19.048032 E,68.35449,19.048032
SRR23247793,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.353343 N 19.046823 E,68.353343,19.046823
SRR23247719,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.35 N 19.05 E,68.35,19.05
SRR23247795,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.354490 N 19.048032 E,68.35449,19.048032
SRR7151637,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0468 E,68.3533,19.0468
SRR7151734,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0475 E,68.3534,19.0475
SRR7151523,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0467 E,68.3534,19.0467
SRR7151739,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151740,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151715,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0466 E,68.3533,19.0466
SRR7151710,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151557,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151733,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0475 E,68.3534,19.0475
SRR7151559,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0475 E,68.3534,19.0475
SRR7151743,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0467 E,68.3534,19.0467
SRR7151510,Peatlands,302,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3535 N 19.0471 E,68.3535,19.0471
SRR7151716,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3535 N 19.0471 E,68.3535,19.0471
SRR7151711,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151556,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151558,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151560,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0475 E,68.3534,19.0475
SRR7151695,Peatlands,302,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3535 N 19.0471 E,68.3535,19.0471
SRR7151662,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151555,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151680,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151564,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151628,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0473 E,68.3534,19.0473
SRR7151698,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0475 E,68.3534,19.0475
SRR7151631,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0473 E,68.3534,19.0473
SRR7151683,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0466 E,68.3534,19.0466
SRR7151663,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151679,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3535 N 19.0473 E,68.3535,19.0473
SRR7151595,Peatlands,300,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0466 E,68.3533,19.0466
SRR7151593,Peatlands,300,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3533 N 19.0466 E,68.3533,19.0466
SRR7151592,Peatlands,300,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0467 E,68.3534,19.0467
SRR7151596,Peatlands,300,PRJNA386568,Illumina HiSeq 2000,Sweden,Europe,68.3534 N 19.0467 E,68.3534,19.0467
SRR7151700,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0475 E,68.3534,19.0475
SRR7151590,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.3537 N 19.0476 E,68.3537,19.0476
SRR7151589,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.3537 N 19.0476 E,68.3537,19.0476
SRR7151701,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151741,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0475 E,68.3533,19.0475
SRR7151617,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR7151616,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3532 N 19.0469 E,68.3532,19.0469
SRR7151704,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0467 E,68.3534,19.0467
SRR7151705,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3534 N 19.0467 E,68.3534,19.0467
SRR7151618,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0466 E,68.3533,19.0466
SRR7151496,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3535 N 19.0472 E,68.3535,19.0472
SRR7151532,Peatlands,300,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0476 E,68.3533,19.0476
SRR7151723,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR7151726,Peatlands,301,PRJNA386568,NextSeq 500,Sweden,Europe,68.3533 N 19.0467 E,68.3533,19.0467
SRR6960558,Peatlands,302,PRJNA443723,Illumina HiSeq 2500,Sweden,Europe,68.3500 N 19.0500 E,68.35,19.05
